issue_d,sub_grade,term,home_ownership,fico_range_low,total_acc,pub_rec,revol_util,annual_inc,int_rate,dti,purpose,mort_acc,loan_amnt,application_type,installment,verification_status,pub_rec_bankruptcies,addr_state,initial_list_status,fico_range_high,revol_bal,id,open_acc,emp_length,loan_status,time_to_earliest_cr_line
2014-03-01,D5, 60 months,RENT,665.0,40.0,0.0,77.9,75268.0,19.47,20.68,debt_consolidation,0.0,20000.0,Individual,524.0,Source Verified,0.0,AZ,w,669.0,16507.0,13146757,15.0,9.0,0,312854.4
2014-03-01,C5, 60 months,MORTGAGE,680.0,19.0,0.0,85.9,72000.0,15.61,11.52,debt_consolidation,1.0,12000.0,Individual,289.34,Not Verified,0.0,TX,w,684.0,9018.0,13075906,6.0,1.0,1,231292.8
2014-03-01,B4, 36 months,RENT,745.0,62.0,0.0,21.2,57428.0,12.49,24.01,debt_consolidation,0.0,9600.0,Individual,321.11,Source Verified,0.0,NJ,w,749.0,5137.0,13088342,18.0,7.0,1,683683.2
2014-03-01,B1, 36 months,OWN,665.0,33.0,0.0,9.2,95256.0,9.67,17.78,debt_consolidation,5.0,6000.0,Individual,192.68,Source Verified,0.0,NC,w,669.0,2069.0,13058152,13.0,0.0,1,402278.4
2014-03-01,C1, 36 months,MORTGAGE,675.0,12.0,0.0,53.0,40000.0,13.65,18.48,credit_card,1.0,8075.0,Individual,274.62,Verified,0.0,NC,w,679.0,6206.0,13107870,7.0,8.0,1,415324.8
2014-03-01,D2, 60 months,MORTGAGE,725.0,14.0,0.0,81.3,54000.0,17.57,22.0,debt_consolidation,1.0,10000.0,Individual,251.61,Not Verified,0.0,LA,w,729.0,21859.0,12389091,10.0,11.0,1,786240.0
2014-03-01,C2, 36 months,MORTGAGE,685.0,12.0,0.0,73.6,62000.0,14.16,13.67,debt_consolidation,3.0,10000.0,Individual,342.56,Verified,0.0,AZ,w,689.0,6846.0,13128505,8.0,9.0,1,617932.8
2014-03-01,C4, 36 months,RENT,675.0,47.0,0.0,53.7,65000.0,15.31,14.73,debt_consolidation,0.0,11975.0,Individual,416.94,Not Verified,0.0,LA,f,679.0,6119.0,12776782,35.0,3.0,1,723168.0
2014-03-01,C5, 60 months,MORTGAGE,675.0,31.0,1.0,28.4,67615.0,15.61,14.31,debt_consolidation,5.0,28000.0,Individual,675.12,Not Verified,1.0,MA,w,679.0,4570.0,13178258,10.0,7.0,1,428544.0
2014-03-01,B2, 36 months,MORTGAGE,705.0,32.0,0.0,65.6,150000.0,10.99,15.11,credit_card,4.0,9600.0,Individual,314.25,Source Verified,0.0,CA,f,709.0,61174.0,13108344,17.0,1.0,1,583718.4
2014-03-01,C1, 36 months,MORTGAGE,670.0,63.0,0.0,62.3,76000.0,13.65,30.54,debt_consolidation,4.0,5600.0,Individual,190.45,Source Verified,0.0,FL,w,674.0,16581.0,13108382,16.0,0.0,1,489024.0
2014-03-01,C2, 36 months,RENT,665.0,10.0,1.0,0.3,152000.0,14.16,4.35,debt_consolidation,0.0,6000.0,Individual,205.54,Verified,1.0,NJ,w,669.0,65.0,13138345,4.0,4.0,1,207705.6
2014-03-01,B5, 36 months,MORTGAGE,695.0,10.0,0.0,52.8,120000.0,12.99,6.98,home_improvement,1.0,20000.0,Individual,673.79,Source Verified,0.0,OH,w,699.0,5437.0,13197964,7.0,7.0,1,410227.2
2014-03-01,D4, 36 months,RENT,670.0,16.0,0.0,64.8,63000.0,18.92,23.35,vacation,0.0,6000.0,Individual,219.7,Source Verified,0.0,GA,f,674.0,13926.0,13138361,12.0,2.0,1,102470.4
2014-03-01,C4, 36 months,RENT,675.0,29.0,0.0,63.2,70000.0,15.31,21.24,credit_card,0.0,16000.0,Individual,557.08,Verified,0.0,MD,w,679.0,31773.0,13128507,17.0,2.0,1,489024.0
2014-03-01,C5, 60 months,MORTGAGE,675.0,26.0,0.0,56.6,59000.0,15.61,14.69,debt_consolidation,3.0,13000.0,Individual,313.45,Not Verified,0.0,NC,w,679.0,10253.0,13108329,10.0,5.0,1,489024.0
2014-03-01,C2, 60 months,MORTGAGE,735.0,33.0,0.0,30.8,96000.0,14.16,22.01,debt_consolidation,4.0,35000.0,Individual,817.3,Verified,0.0,FL,w,739.0,41816.0,13158089,22.0,11.0,1,975628.8
2014-03-01,C5, 60 months,MORTGAGE,680.0,25.0,0.0,97.4,44000.0,15.61,18.09,debt_consolidation,1.0,10000.0,Individual,241.12,Source Verified,0.0,IL,w,684.0,8282.0,13188079,5.0,11.0,1,562723.2
2014-03-01,A1, 36 months,MORTGAGE,725.0,43.0,0.0,61.0,120000.0,6.03,13.98,credit_card,4.0,16000.0,Individual,486.97,Source Verified,0.0,LA,w,729.0,20024.0,13138203,11.0,6.0,1,433814.4
2014-03-01,B3, 36 months,RENT,660.0,17.0,0.0,58.5,29796.0,11.99,24.04,debt_consolidation,1.0,7200.0,Individual,239.11,Verified,0.0,CA,w,664.0,3628.0,13138125,7.0,0.0,0,1125532.8
2014-03-01,C4, 60 months,RENT,725.0,27.0,0.0,73.2,63000.0,15.31,25.92,debt_consolidation,0.0,28800.0,Individual,689.85,Source Verified,0.0,MI,f,729.0,41636.0,13138069,10.0,11.0,1,770428.8
2014-03-01,A3, 36 months,MORTGAGE,710.0,35.0,0.0,39.4,98000.0,7.62,15.46,credit_card,3.0,16000.0,Individual,498.59,Not Verified,0.0,TX,w,714.0,21338.0,13188086,14.0,0.0,1,383788.8
2014-03-01,C4, 36 months,MORTGAGE,685.0,26.0,0.0,38.5,100000.0,15.31,20.36,moving,1.0,4200.0,Individual,146.24,Not Verified,0.0,NV,f,689.0,11394.0,13178161,12.0,6.0,1,302313.6
2014-03-01,A2, 36 months,RENT,745.0,51.0,0.0,33.9,58000.0,6.62,28.86,debt_consolidation,1.0,8500.0,Individual,260.99,Source Verified,0.0,CA,w,749.0,6508.0,13178064,24.0,3.0,1,354931.2
2014-03-01,B4, 36 months,RENT,685.0,31.0,0.0,78.9,54000.0,12.49,31.04,debt_consolidation,0.0,1500.0,Individual,50.18,Not Verified,0.0,NJ,w,689.0,8516.0,13178188,7.0,11.0,1,1133395.2
2014-03-01,C2, 36 months,RENT,665.0,26.0,0.0,92.0,50000.0,14.16,22.99,major_purchase,0.0,1600.0,Individual,54.81,Not Verified,0.0,NC,w,669.0,3862.0,13128354,7.0,2.0,1,341884.8
2014-03-01,C3, 36 months,RENT,660.0,19.0,1.0,75.7,60000.0,14.64,13.18,house,0.0,5300.0,Individual,182.8,Source Verified,1.0,NJ,w,664.0,4086.0,13188117,6.0,11.0,1,481161.6
2014-03-01,B4, 36 months,RENT,680.0,9.0,1.0,72.9,20000.0,12.49,13.99,debt_consolidation,0.0,4800.0,Individual,160.56,Not Verified,1.0,PA,w,684.0,7875.0,13198182,4.0,1.0,1,554774.4
2014-03-01,E4, 36 months,OWN,680.0,32.0,1.0,30.5,37150.0,21.99,18.05,small_business,0.0,9500.0,Individual,362.77,Verified,0.0,MI,f,684.0,8219.0,12987882,10.0,3.0,1,404956.8
2014-03-01,C5, 36 months,OWN,670.0,13.0,0.0,50.8,47783.0,15.61,11.33,small_business,3.0,17100.0,Individual,597.9,Verified,0.0,MI,w,674.0,12299.0,13128290,5.0,11.0,1,402278.4
2014-03-01,E3, 36 months,MORTGAGE,670.0,18.0,0.0,62.5,60000.0,21.18,17.54,other,2.0,7500.0,Individual,283.26,Not Verified,0.0,NY,f,674.0,19439.0,13148096,13.0,3.0,1,1030838.4
2014-03-01,C4, 36 months,MORTGAGE,680.0,35.0,2.0,49.0,65000.0,15.31,28.1,debt_consolidation,1.0,15000.0,Individual,522.26,Verified,0.0,GA,f,684.0,11528.0,13138263,15.0,11.0,1,596937.6
2014-03-01,B2, 36 months,MORTGAGE,720.0,19.0,0.0,28.6,45000.0,10.99,22.93,credit_card,2.0,12500.0,Individual,409.18,Verified,0.0,NC,w,724.0,11876.0,13188347,12.0,0.0,1,315532.8
2014-03-01,C5, 60 months,MORTGAGE,780.0,20.0,0.0,42.1,58000.0,15.61,14.26,other,1.0,25000.0,Individual,602.79,Source Verified,0.0,PA,w,784.0,7912.0,13138523,6.0,11.0,1,825638.4
2014-03-01,D1, 60 months,RENT,680.0,25.0,0.0,78.5,80000.0,16.59,9.3,credit_card,1.0,24500.0,Individual,603.51,Verified,0.0,NC,w,684.0,22535.0,13108614,9.0,0.0,0,460166.4
2014-03-01,A2, 36 months,MORTGAGE,705.0,29.0,0.0,42.6,155000.0,6.62,22.79,debt_consolidation,2.0,6000.0,Individual,184.23,Not Verified,0.0,NC,w,709.0,8653.0,13098713,13.0,8.0,1,678326.4
2014-03-01,B5, 60 months,MORTGAGE,705.0,24.0,0.0,58.5,93333.0,12.99,13.41,debt_consolidation,1.0,30000.0,Individual,682.44,Verified,0.0,IL,f,709.0,49637.0,13138563,14.0,11.0,1,460166.4
2014-03-01,E1, 36 months,MORTGAGE,670.0,48.0,0.0,78.0,176000.0,19.99,9.83,debt_consolidation,8.0,7975.0,Individual,296.34,Verified,0.0,LA,w,674.0,9825.0,13118570,11.0,11.0,1,780969.6
2014-03-01,A2, 36 months,RENT,700.0,26.0,0.0,52.7,75000.0,6.62,12.06,credit_card,1.0,5750.0,Individual,176.55,Source Verified,0.0,MA,w,704.0,14135.0,13128797,12.0,6.0,1,344476.8
2014-03-01,B2, 36 months,MORTGAGE,735.0,26.0,0.0,63.8,150000.0,10.99,32.86,debt_consolidation,2.0,28000.0,Individual,916.56,Source Verified,0.0,FL,f,739.0,39855.0,13148669,11.0,7.0,1,1043798.4
2014-03-01,B2, 36 months,MORTGAGE,715.0,27.0,0.0,76.8,150000.0,10.99,31.39,debt_consolidation,2.0,10000.0,Individual,327.34,Not Verified,0.0,CA,w,719.0,57606.0,13148624,14.0,2.0,1,586396.8
2014-03-01,C5, 36 months,RENT,665.0,11.0,0.0,50.1,36000.0,15.61,23.9,debt_consolidation,0.0,10300.0,Individual,360.14,Source Verified,0.0,MI,w,669.0,4764.0,13168172,9.0,2.0,1,173404.8
2014-03-01,D5, 60 months,RENT,680.0,50.0,0.0,57.4,116000.0,19.47,25.79,debt_consolidation,1.0,28000.0,Individual,733.6,Source Verified,0.0,TX,w,684.0,21982.0,13188556,15.0,2.0,0,352252.8
2014-03-01,C1, 36 months,MORTGAGE,675.0,11.0,1.0,75.3,185000.0,13.65,4.89,major_purchase,4.0,4000.0,Individual,136.04,Verified,1.0,MO,f,679.0,5419.0,13206457,5.0,7.0,1,536457.6
2014-03-01,B4, 36 months,MORTGAGE,705.0,20.0,0.0,67.7,53000.0,12.49,26.2,debt_consolidation,1.0,15000.0,Individual,501.74,Source Verified,0.0,CA,w,709.0,16987.0,13148631,12.0,11.0,1,428544.0
2014-03-01,D3, 60 months,MORTGAGE,710.0,23.0,0.0,29.6,98470.0,18.25,12.69,debt_consolidation,1.0,31975.0,Individual,816.31,Verified,0.0,IL,f,714.0,9679.0,13188599,13.0,0.0,1,362793.6
2014-03-01,E1, 60 months,RENT,690.0,18.0,1.0,37.0,33703.0,19.99,16.03,debt_consolidation,1.0,10000.0,Individual,264.89,Verified,0.0,MD,f,694.0,11261.0,13128451,13.0,0.0,0,602035.2
2014-03-01,D3, 60 months,RENT,685.0,28.0,1.0,47.9,60000.0,18.25,14.68,debt_consolidation,0.0,22000.0,Individual,561.66,Source Verified,0.0,NJ,w,689.0,11688.0,13087846,10.0,11.0,0,336614.4
2014-03-01,B3, 36 months,RENT,715.0,45.0,0.0,35.2,100000.0,11.99,18.53,credit_card,0.0,19500.0,Individual,647.59,Not Verified,0.0,NY,f,719.0,22159.0,13157716,24.0,4.0,1,465436.8
2014-03-01,B1, 36 months,MORTGAGE,720.0,36.0,0.0,19.5,190000.0,9.67,3.8,debt_consolidation,4.0,10000.0,Individual,321.13,Not Verified,0.0,NY,w,724.0,5219.0,13108259,18.0,7.0,1,849398.4
2014-03-01,C1, 36 months,MORTGAGE,660.0,25.0,0.0,60.8,82000.0,13.65,11.73,debt_consolidation,4.0,10000.0,Individual,340.08,Source Verified,0.0,TN,f,664.0,8870.0,12307452,9.0,8.0,1,836179.2
2014-03-01,C5, 36 months,RENT,665.0,14.0,1.0,28.0,15600.0,15.61,19.69,debt_consolidation,0.0,4625.0,Individual,161.72,Verified,1.0,FL,f,669.0,4932.0,13037591,7.0,0.0,1,741484.8
2014-03-01,E1, 60 months,RENT,660.0,24.0,1.0,80.4,46600.0,19.99,20.22,debt_consolidation,0.0,12000.0,Individual,317.86,Source Verified,1.0,NY,w,664.0,9323.0,13056692,8.0,4.0,0,596937.6
2014-03-01,B2, 36 months,MORTGAGE,670.0,20.0,0.0,86.1,70000.0,10.99,21.69,credit_card,2.0,20000.0,Individual,654.68,Source Verified,0.0,FL,w,674.0,37605.0,11708182,10.0,5.0,1,1020211.2
2014-03-01,A3, 36 months,OWN,710.0,21.0,0.0,32.9,69000.0,7.62,25.21,credit_card,0.0,14000.0,Individual,436.26,Source Verified,0.0,NC,w,714.0,64545.0,13088527,10.0,6.0,1,294364.8
2014-03-01,E1, 60 months,RENT,680.0,17.0,0.0,20.5,57000.0,19.99,14.67,debt_consolidation,0.0,19150.0,Individual,507.26,Source Verified,0.0,NY,f,684.0,11173.0,13138579,15.0,0.0,0,244512.0
2014-03-01,A3, 36 months,MORTGAGE,750.0,32.0,0.0,23.1,140000.0,7.62,11.57,debt_consolidation,5.0,12000.0,Individual,373.94,Verified,0.0,VT,f,754.0,56604.0,13138433,11.0,11.0,1,1101859.2
2014-03-01,C5, 36 months,RENT,685.0,8.0,0.0,92.1,34312.17,15.61,11.68,credit_card,0.0,12025.0,Individual,420.46,Verified,0.0,IL,w,689.0,11974.0,13098660,6.0,0.0,1,249782.4
2014-03-01,D2, 60 months,MORTGAGE,670.0,40.0,0.0,61.3,50000.0,17.57,12.94,debt_consolidation,17.0,15000.0,Individual,377.41,Not Verified,0.0,CO,f,674.0,7047.0,13128070,9.0,8.0,0,738892.8
2014-03-01,D1, 36 months,MORTGAGE,710.0,30.0,0.0,53.3,24790.92,16.59,32.98,debt_consolidation,3.0,10350.0,Individual,366.9,Verified,0.0,WI,f,714.0,12253.0,13108575,11.0,0.0,1,473385.6
2014-03-01,E3, 36 months,MORTGAGE,660.0,38.0,1.0,71.2,40000.0,21.18,29.67,debt_consolidation,11.0,10000.0,Individual,377.68,Verified,1.0,AZ,w,664.0,7546.0,13118404,11.0,0.0,1,1096588.8
2014-03-01,C5, 36 months,RENT,690.0,20.0,0.0,46.3,44000.0,15.61,18.99,home_improvement,0.0,2800.0,Individual,97.91,Not Verified,0.0,FL,w,694.0,2685.0,13138540,9.0,3.0,1,646790.4
2014-03-01,A3, 36 months,MORTGAGE,690.0,19.0,0.0,71.3,117000.0,7.62,21.47,credit_card,1.0,21000.0,Individual,654.39,Source Verified,0.0,DE,f,694.0,27813.0,13118424,12.0,7.0,1,615254.4
2014-03-01,D4, 60 months,RENT,695.0,23.0,0.0,90.1,55000.0,18.92,23.72,debt_consolidation,0.0,16000.0,Individual,414.35,Source Verified,0.0,FL,f,699.0,13969.0,13108494,13.0,11.0,0,554774.4
2014-03-01,C2, 36 months,MORTGAGE,710.0,12.0,0.0,75.4,27000.0,14.16,11.96,credit_card,6.0,11850.0,Individual,405.93,Verified,0.0,NM,w,714.0,12443.0,13167788,4.0,0.0,1,620611.2
2014-03-01,B5, 36 months,MORTGAGE,705.0,16.0,0.0,67.5,57000.0,12.99,23.24,home_improvement,0.0,23000.0,Individual,774.86,Source Verified,0.0,AR,f,709.0,8105.0,13156901,6.0,11.0,1,433814.4
2014-03-01,B4, 36 months,RENT,680.0,29.0,0.0,82.0,25000.0,12.49,27.51,debt_consolidation,0.0,6400.0,Individual,214.08,Source Verified,0.0,WA,w,684.0,14431.0,13166895,10.0,6.0,1,378691.2
2014-03-01,B2, 36 months,MORTGAGE,700.0,51.0,0.0,70.9,160000.0,10.99,27.05,home_improvement,6.0,8000.0,Individual,261.88,Verified,0.0,NJ,f,704.0,80805.0,13097090,26.0,1.0,1,957139.2
2014-03-01,B5, 36 months,RENT,685.0,20.0,0.0,45.0,65000.0,12.99,21.01,debt_consolidation,3.0,10000.0,Individual,336.9,Verified,0.0,CA,w,689.0,9445.0,13147111,9.0,11.0,1,523238.4
2014-03-01,B5, 36 months,MORTGAGE,680.0,11.0,1.0,56.0,53000.0,12.99,19.66,credit_card,0.0,12000.0,Individual,404.27,Source Verified,1.0,CO,f,684.0,4981.0,13136618,8.0,6.0,1,210384.0
2014-03-01,A3, 36 months,MORTGAGE,780.0,21.0,0.0,29.2,90000.0,7.62,12.69,debt_consolidation,3.0,28000.0,Individual,872.52,Not Verified,0.0,TX,f,784.0,34514.0,13096910,11.0,11.0,1,594345.6
2014-03-01,B4, 60 months,MORTGAGE,820.0,26.0,0.0,1.7,210000.0,12.49,5.55,home_improvement,7.0,30000.0,Individual,674.79,Verified,0.0,CA,f,824.0,843.0,13156938,5.0,11.0,1,583718.4
2014-03-01,C5, 60 months,RENT,685.0,18.0,0.0,70.2,45000.0,15.61,20.97,debt_consolidation,2.0,19800.0,Individual,477.41,Source Verified,0.0,OR,w,689.0,27451.0,13097103,9.0,0.0,1,486432.0
2014-03-01,B3, 36 months,RENT,675.0,38.0,1.0,16.2,101000.0,11.99,14.63,car,1.0,6000.0,Individual,199.26,Source Verified,1.0,NY,f,679.0,4380.0,13086509,15.0,7.0,1,425865.6
2014-03-01,B4, 36 months,MORTGAGE,685.0,29.0,0.0,70.8,110000.0,12.49,15.75,home_improvement,6.0,5000.0,Individual,167.25,Not Verified,0.0,PA,w,689.0,36331.0,13157116,12.0,8.0,1,928195.2
2014-03-01,C3, 36 months,RENT,695.0,26.0,0.0,43.5,64100.0,14.64,24.79,debt_consolidation,0.0,9000.0,Individual,310.41,Not Verified,0.0,RI,w,699.0,11758.0,13186985,11.0,1.0,1,294364.8
2014-03-01,B3, 36 months,RENT,670.0,44.0,0.0,24.2,63000.0,11.99,3.35,debt_consolidation,0.0,10000.0,Individual,332.1,Not Verified,0.0,NC,f,674.0,5403.0,13187017,26.0,7.0,1,520560.0
2014-03-01,E2, 60 months,MORTGAGE,670.0,57.0,0.0,44.3,62500.0,20.49,31.09,debt_consolidation,5.0,19200.0,Individual,513.94,Not Verified,0.0,TN,w,674.0,44238.0,13177113,21.0,2.0,1,583718.4
2014-03-01,B2, 36 months,MORTGAGE,740.0,37.0,0.0,60.3,65000.0,10.99,23.43,vacation,3.0,5000.0,Individual,163.67,Verified,0.0,MN,f,744.0,9351.0,13186972,11.0,11.0,1,504921.6
2014-03-01,E1, 60 months,MORTGAGE,690.0,18.0,0.0,32.8,54000.0,19.99,23.24,home_improvement,2.0,18650.0,Individual,494.01,Not Verified,0.0,LA,w,694.0,3776.0,13116802,9.0,5.0,0,425865.6
2014-03-01,C1, 36 months,MORTGAGE,670.0,34.0,1.0,39.0,36000.0,13.65,22.87,debt_consolidation,4.0,5125.0,Individual,174.3,Verified,0.0,AR,f,674.0,5598.0,13097132,9.0,11.0,1,478483.2
2014-03-01,C5, 36 months,MORTGAGE,675.0,28.0,0.0,61.6,30000.0,15.61,14.36,other,2.0,10150.0,Individual,354.9,Source Verified,0.0,CA,w,679.0,5419.0,13127094,8.0,3.0,1,394329.6
2014-03-01,C4, 36 months,RENT,675.0,25.0,1.0,41.0,60000.0,15.31,22.96,debt_consolidation,0.0,9600.0,Individual,334.25,Verified,1.0,MN,w,679.0,10257.0,12606384,15.0,2.0,1,589075.2
2014-03-01,A3, 36 months,MORTGAGE,765.0,31.0,0.0,0.4,65000.0,7.62,15.45,home_improvement,2.0,5000.0,Individual,155.81,Not Verified,0.0,TX,w,769.0,79.0,12417813,10.0,8.0,1,428544.0
2014-03-01,C4, 36 months,MORTGAGE,685.0,12.0,0.0,43.9,100000.0,15.31,1.4,debt_consolidation,1.0,20475.0,Individual,712.89,Source Verified,0.0,OH,f,689.0,6276.0,11916512,7.0,11.0,1,423273.6
2014-03-01,C3, 60 months,MORTGAGE,690.0,37.0,0.0,69.3,210000.0,14.64,8.16,debt_consolidation,6.0,20000.0,Individual,472.03,Not Verified,0.0,PA,w,694.0,27874.0,13057105,16.0,4.0,1,796694.4
2014-03-01,A5, 36 months,MORTGAGE,715.0,22.0,0.0,69.6,135000.0,8.9,16.94,debt_consolidation,2.0,28000.0,Individual,889.09,Not Verified,0.0,WA,w,719.0,102784.0,12926950,6.0,2.0,1,762480.0
2014-03-01,D5, 60 months,MORTGAGE,675.0,19.0,1.0,75.6,47800.0,19.47,16.17,debt_consolidation,4.0,19075.0,Individual,499.77,Not Verified,1.0,MD,f,679.0,28264.0,13077046,11.0,11.0,1,749433.6
2014-03-01,A5, 36 months,RENT,700.0,20.0,0.0,52.0,60000.0,8.9,13.98,credit_card,0.0,12000.0,Individual,381.04,Source Verified,0.0,CA,f,704.0,15346.0,13196907,10.0,11.0,1,541555.2
2014-03-01,D1, 36 months,MORTGAGE,710.0,24.0,0.0,80.0,133269.76,16.59,20.69,debt_consolidation,7.0,31200.0,Individual,1106.01,Verified,0.0,FL,f,714.0,34894.0,13057139,9.0,11.0,1,565315.2
2014-03-01,C5, 36 months,RENT,690.0,14.0,0.0,35.1,50611.0,15.61,10.32,debt_consolidation,0.0,10425.0,Individual,364.51,Source Verified,0.0,MI,f,694.0,5262.0,13067129,7.0,2.0,1,512697.6
2014-03-01,B5, 36 months,RENT,680.0,32.0,0.0,40.1,65000.0,12.99,12.98,debt_consolidation,0.0,9000.0,Individual,303.21,Source Verified,0.0,OH,f,684.0,13328.0,13057144,10.0,3.0,1,268099.2
2014-03-01,E5, 36 months,OWN,685.0,11.0,0.0,70.8,69000.0,22.45,19.41,other,0.0,1200.0,Individual,46.11,Not Verified,0.0,PA,f,689.0,25896.0,13057123,7.0,8.0,1,473385.6
2014-03-01,B3, 36 months,MORTGAGE,695.0,28.0,0.0,67.3,175000.0,11.99,15.8,credit_card,2.0,24000.0,Individual,797.03,Source Verified,0.0,AZ,f,699.0,56295.0,13117155,13.0,11.0,1,941414.4
2014-03-01,C3, 36 months,RENT,670.0,6.0,0.0,53.9,17500.0,14.64,10.15,debt_consolidation,0.0,3000.0,Individual,103.47,Not Verified,0.0,LA,w,674.0,3826.0,13117077,5.0,3.0,1,194486.4
2014-03-01,B2, 36 months,MORTGAGE,725.0,42.0,0.0,13.1,80000.0,10.99,20.82,home_improvement,1.0,10000.0,Individual,327.34,Not Verified,0.0,NC,w,729.0,7562.0,13097098,15.0,11.0,1,504921.6
2014-03-01,B4, 36 months,MORTGAGE,680.0,48.0,0.0,48.7,100000.0,12.49,13.31,other,4.0,7000.0,Individual,234.15,Not Verified,0.0,MN,w,684.0,13201.0,13167134,24.0,0.0,1,525916.8
2014-03-01,C2, 36 months,MORTGAGE,660.0,30.0,0.0,59.6,53000.0,14.16,10.78,credit_card,7.0,10000.0,Individual,342.56,Source Verified,0.0,CA,w,664.0,24898.0,13077067,8.0,0.0,1,954547.2
2014-03-01,D1, 36 months,RENT,675.0,22.0,0.0,65.1,150000.0,16.59,12.18,credit_card,0.0,32000.0,Individual,1134.37,Verified,0.0,NY,w,679.0,31522.0,13186159,10.0,5.0,1,241920.0
2014-03-01,E3, 60 months,OWN,690.0,27.0,0.0,64.3,42000.0,21.18,18.66,credit_card,2.0,12075.0,Individual,327.9,Not Verified,0.0,MI,f,694.0,25264.0,13147104,14.0,5.0,1,562723.2
2014-03-01,A5, 36 months,MORTGAGE,695.0,28.0,0.0,52.5,61000.0,8.9,15.5,credit_card,2.0,8000.0,Individual,254.03,Not Verified,0.0,MI,w,699.0,14902.0,13077094,14.0,11.0,1,436492.8
2014-03-01,F4, 60 months,MORTGAGE,665.0,22.0,0.0,87.6,71173.98,24.99,21.06,debt_consolidation,3.0,20000.0,Individual,586.91,Verified,0.0,IL,f,669.0,6042.0,13187067,7.0,11.0,0,344476.8
2014-03-01,B3, 36 months,RENT,670.0,41.0,1.0,80.4,110000.0,11.99,8.96,credit_card,4.0,10000.0,Individual,332.1,Verified,1.0,CA,f,674.0,14705.0,13216403,11.0,2.0,1,794016.0
2014-03-01,A3, 36 months,MORTGAGE,720.0,38.0,0.0,57.3,150000.0,7.62,13.56,debt_consolidation,4.0,21000.0,Individual,654.39,Not Verified,0.0,MN,f,724.0,43672.0,12636200,15.0,11.0,1,602035.2
2014-03-01,D3, 36 months,MORTGAGE,665.0,20.0,0.0,85.3,60000.0,18.25,21.18,credit_card,3.0,11900.0,Individual,431.71,Verified,0.0,LA,w,669.0,39664.0,10845110,12.0,0.0,1,502243.2
2014-03-01,C2, 36 months,MORTGAGE,700.0,33.0,0.0,31.0,75000.0,14.16,22.94,debt_consolidation,4.0,20000.0,Individual,685.11,Source Verified,0.0,IL,w,704.0,14149.0,13087261,14.0,2.0,1,646790.4
2014-03-01,C2, 36 months,RENT,690.0,21.0,1.0,41.0,36000.0,14.16,4.27,debt_consolidation,0.0,5000.0,Individual,171.28,Verified,1.0,CA,f,694.0,5294.0,13107300,11.0,3.0,1,667785.6
2014-03-01,B3, 36 months,MORTGAGE,705.0,22.0,0.0,32.8,84108.0,11.99,24.18,debt_consolidation,2.0,15000.0,Individual,498.15,Verified,0.0,MD,f,709.0,8834.0,12697122,15.0,7.0,1,194486.4
2014-03-01,B3, 36 months,MORTGAGE,760.0,41.0,0.0,44.5,354000.0,11.99,11.47,debt_consolidation,4.0,35000.0,Individual,1162.34,Verified,0.0,CA,w,764.0,43312.0,13167251,21.0,11.0,1,525916.8
2014-03-01,B4, 36 months,MORTGAGE,670.0,17.0,1.0,52.9,115000.0,12.49,7.0,home_improvement,2.0,8000.0,Individual,267.6,Not Verified,1.0,FL,w,674.0,10847.0,13097289,11.0,11.0,1,752112.0
2014-03-01,B5, 36 months,RENT,660.0,39.0,4.0,60.6,108000.0,12.99,8.6,major_purchase,2.0,9000.0,Individual,303.21,Source Verified,1.0,CA,f,664.0,4123.0,11375421,16.0,0.0,1,804556.8
2014-03-01,D1, 36 months,RENT,660.0,11.0,0.0,52.5,78000.0,16.59,2.08,debt_consolidation,1.0,4750.0,Individual,168.39,Verified,0.0,OH,f,664.0,2415.0,12925563,5.0,8.0,1,433814.4
2014-03-01,B3, 36 months,OWN,665.0,13.0,0.0,81.6,47500.0,11.99,10.23,credit_card,0.0,15000.0,Individual,498.15,Source Verified,0.0,SC,w,669.0,13628.0,13046991,7.0,8.0,1,215654.4
2014-03-01,B1, 36 months,RENT,735.0,49.0,0.0,32.0,45000.0,9.67,31.15,debt_consolidation,0.0,15000.0,Individual,481.69,Source Verified,0.0,CA,f,739.0,11627.0,13115947,24.0,0.0,1,780969.6
2014-03-01,A3, 36 months,MORTGAGE,715.0,30.0,0.0,36.3,55000.0,7.62,20.18,credit_card,4.0,12000.0,Individual,373.94,Not Verified,0.0,GA,f,719.0,23547.0,12645190,14.0,0.0,1,1075420.8
2014-03-01,B4, 36 months,MORTGAGE,715.0,33.0,0.0,50.6,100000.0,12.49,10.86,small_business,4.0,7000.0,Individual,234.15,Source Verified,0.0,TX,w,719.0,14275.0,13057253,10.0,3.0,1,1007164.8
2014-03-01,A2, 36 months,MORTGAGE,725.0,46.0,0.0,36.9,175000.0,6.62,18.12,credit_card,5.0,22000.0,Individual,675.49,Not Verified,0.0,PA,w,729.0,25565.0,10607191,20.0,11.0,1,891388.8
2014-03-01,D4, 60 months,MORTGAGE,665.0,41.0,2.0,64.8,80000.0,18.92,12.5,credit_card,6.0,12000.0,Individual,310.76,Source Verified,0.0,CO,w,669.0,10105.0,13176957,11.0,11.0,1,486432.0
2014-03-01,D5, 36 months,RENT,685.0,42.0,3.0,51.0,104000.0,19.47,22.57,debt_consolidation,2.0,25000.0,Individual,922.36,Source Verified,1.0,AR,w,689.0,19515.0,13177162,23.0,4.0,1,912470.4
